fila_registro,CODIGO_UNICO,NOMBRE_CARRERA,campo,valor_actual,tipo_campo,patron_detectado,severidad,motivo_bloqueo,categoria_resolucion,fuente_sugerida,bloquea_subida,se_puede_excluir,observacion
4,I162S2C103J4V1,,Ingreso Directo,REVISAR_INGRESO_DIRECTO_CODIGO_REQUISITO_INGRESO_2,FORMULARIO_CNED_DESCONOCIDO,REVISAR,MEDIA,DUDA_METODOLOGICA,VALIDAR_CON_AREA_ACADEMICA,AREA_ACADEMICA_O_DUENO_DEL_PROGRAMA,DEPENDE,DEPENDE,Campo de formulario o carga potencial: validar contra instructivo CNED antes de excluir o completar.
4,I162S2C103J4V1,,Otro Tipo de Ingreso,REVISAR_OTRO_TIPO_INGRESO_CODIGO_REQUISITO_INGRESO_2,FORMULARIO_CNED_DESCONOCIDO,REVISAR,MEDIA,DUDA_METODOLOGICA,VALIDAR_CON_AREA_ACADEMICA,AREA_ACADEMICA_O_DUENO_DEL_PROGRAMA,DEPENDE,DEPENDE,Campo de formulario o carga potencial: validar contra instructivo CNED antes de excluir o completar.
4,I162S2C103J4V1,,Ingreso otro,REVISAR_DESCRIPCION_OTRO_INGRESO_SIN_TEXTO_FUENTE,FORMULARIO_CNED_DESCONOCIDO,REVISAR,MEDIA,DUDA_METODOLOGICA,VALIDAR_CON_AREA_ACADEMICA,AREA_ACADEMICA_O_DUENO_DEL_PROGRAMA,DEPENDE,DEPENDE,Campo de formulario o carga potencial: validar contra instructivo CNED antes de excluir o completar.
4,I162S2C103J4V1,,Observaciones,Crear según matriz PROMEDIOSDEALUMNOS_7804.xlsx / hoja matriz; conciliado contra diccionario oferta 2026; no encontrado en listado existente INDICES por CODIGO_UNICO; campos sin fuente directa quedan con revisión específica.,FORMULARIO_CNED_DESCONOCIDO,REVISION,MEDIA,OBSERVACION_INSTITUCIONAL,MANTENER_SOLO_COMO_TRAZABILIDAD,INSTRUCTIVO_CNED_Y_DECISION_INSTITUCIONAL,DEPENDE,DEPENDE,Campo de formulario o carga potencial: validar contra instructivo CNED antes de excluir o completar.
4,I162S2C103J4V1,,FECHA_ADMISION_INICIAL,REVISAR_FECHA_ADMISION_INICIAL_SIN_FUENTE,FORMULARIO_CNED_DESCONOCIDO,REVISAR,MEDIA,DUDA_METODOLOGICA,NO_RESOLVER_AUTOMATICAMENTE,INSTRUCTIVO_CNED_Y_DECISION_INSTITUCIONAL,DEPENDE,DEPENDE,Campo de formulario o carga potencial: validar contra instructivo CNED antes de excluir o completar.
4,I162S2C103J4V1,,MALLA_CURRICULAR,REVISAR_MALLA_CURRICULAR_SIN_FUENTE,FORMULARIO_CNED_DESCONOCIDO,REVISAR,MEDIA,DUDA_METODOLOGICA,VALIDAR_CON_AREA_ACADEMICA,AREA_ACADEMICA_O_DUENO_DEL_PROGRAMA,DEPENDE,DEPENDE,Campo de formulario o carga potencial: validar contra instructivo CNED antes de excluir o completar.
4,I162S2C103J4V1,,PERFIL_EGRESO,REVISAR_PERFIL_EGRESO_SIN_FUENTE,FORMULARIO_CNED_DESCONOCIDO,REVISAR,MEDIA,DUDA_METODOLOGICA,VALIDAR_CON_AREA_ACADEMICA,AREA_ACADEMICA_O_DUENO_DEL_PROGRAMA,DEPENDE,DEPENDE,Campo de formulario o carga potencial: validar contra instructivo CNED antes de excluir o completar.
4,I162S2C103J4V1,,TEXTO_REQUISITO_INGRESO,REVISAR_TEXTO_REQUISITO_INGRESO_SIN_FUENTE,FORMULARIO_CNED_DESCONOCIDO,REVISAR,MEDIA,DUDA_METODOLOGICA,VALIDAR_CON_AREA_ACADEMICA,AREA_ACADEMICA_O_DUENO_DEL_PROGRAMA,DEPENDE,DEPENDE,Campo de formulario o carga potencial: validar contra instructivo CNED antes de excluir o completar.
4,I162S2C103J4V1,,LICENCIA_ENS_MEDIA,REVISAR_LICENCIA_ENS_MEDIA_SIN_FUENTE,FORMULARIO_CNED_DESCONOCIDO,REVISAR,MEDIA,DUDA_METODOLOGICA,VALIDAR_CON_AREA_ACADEMICA,AREA_ACADEMICA_O_DUENO_DEL_PROGRAMA,DEPENDE,DEPENDE,Campo de formulario o carga potencial: validar contra instructivo CNED antes de excluir o completar.
4,I162S2C103J4V1,,NOTAS_ENS_MEDIA,REVISAR_NOTAS_ENS_MEDIA_SIN_FUENTE,FORMULARIO_CNED_DESCONOCIDO,REVISAR,MEDIA,DUDA_METODOLOGICA,VALIDAR_CON_AREA_ACADEMICA,AREA_ACADEMICA_O_DUENO_DEL_PROGRAMA,DEPENDE,DEPENDE,Campo de formulario o carga potencial: validar contra instructivo CNED antes de excluir o completar.
4,I162S2C103J4V1,,PROMEDIO_MIN_ENS_MEDIA,REVISAR_PROMEDIO_MIN_ENS_MEDIA_SIN_FUENTE,FORMULARIO_CNED_DESCONOCIDO,REVISAR,MEDIA,DUDA_METODOLOGICA,NO_RESOLVER_AUTOMATICAMENTE,INSTRUCTIVO_CNED_Y_DECISION_INSTITUCIONAL,DEPENDE,DEPENDE,Campo de formulario o carga potencial: validar contra instructivo CNED antes de excluir o completar.
4,I162S2C103J4V1,,RECONOCIMIENTOS_APREN_PREVIOS,REVISAR_RECONOCIMIENTOS_APREN_PREVIOS_SIN_FUENTE,FORMULARIO_CNED_DESCONOCIDO,REVISAR,MEDIA,DUDA_METODOLOGICA,NO_RESOLVER_AUTOMATICAMENTE,INSTRUCTIVO_CNED_Y_DECISION_INSTITUCIONAL,DEPENDE,DEPENDE,Campo de formulario o carga potencial: validar contra instructivo CNED antes de excluir o completar.
4,I162S2C103J4V1,,EXPERIENCIA_LABORAL,REVISAR_EXPERIENCIA_LABORAL_SIN_FUENTE,FORMULARIO_CNED_DESCONOCIDO,REVISAR,MEDIA,DUDA_METODOLOGICA,VALIDAR_CON_AREA_ACADEMICA,AREA_ACADEMICA_O_DUENO_DEL_PROGRAMA,DEPENDE,DEPENDE,Campo de formulario o carga potencial: validar contra instructivo CNED antes de excluir o completar.
4,I162S2C103J4V1,,OTROS_REQUISITOS,REVISAR_OTROS_REQUISITOS_SIN_FUENTE,FORMULARIO_CNED_DESCONOCIDO,REVISAR,MEDIA,DUDA_METODOLOGICA,VALIDAR_CON_AREA_ACADEMICA,AREA_ACADEMICA_O_DUENO_DEL_PROGRAMA,DEPENDE,DEPENDE,Campo de formulario o carga potencial: validar contra instructivo CNED antes de excluir o completar.
4,I162S2C103J4V1,,MAIL_DIFUSION_CARRERA,REVISAR_MAIL_DIFUSION_CARRERA_SIN_FUENTE,FORMULARIO_CNED_DESCONOCIDO,REVISAR,MEDIA,DUDA_METODOLOGICA,NO_RESOLVER_AUTOMATICAMENTE,INSTRUCTIVO_CNED_Y_DECISION_INSTITUCIONAL,DEPENDE,DEPENDE,Campo de formulario o carga potencial: validar contra instructivo CNED antes de excluir o completar.
4,I162S2C103J4V1,,FORMATO_VALOR,REVISAR_FORMATO_VALOR_SIN_FUENTE,FORMULARIO_CNED_DESCONOCIDO,REVISAR,MEDIA,DUDA_METODOLOGICA,VALIDAR_CON_FINANZAS_ARANCELES,FINANZAS_ARANCELES_INSTITUCIONAL,DEPENDE,DEPENDE,Requiere fuente monetaria explicita; no usar cero ni inferencias.
4,I162S2C103J4V1,,VALOR_MATRICULA_ANUAL,REVISAR_VALOR_MATRICULA_ANUAL_SIN_FUENTE,FORMULARIO_CNED_DESCONOCIDO,REVISAR,MEDIA,DUDA_METODOLOGICA,VALIDAR_CON_FINANZAS_ARANCELES,FINANZAS_ARANCELES_INSTITUCIONAL,DEPENDE,DEPENDE,Requiere fuente monetaria explicita; no usar cero ni inferencias.
4,I162S2C103J4V1,,COSTO_TITULACION,REVISAR_COSTO_TITULACION_SIN_FUENTE,FORMULARIO_CNED_DESCONOCIDO,REVISAR,MEDIA,DUDA_METODOLOGICA,VALIDAR_CON_FINANZAS_ARANCELES,FINANZAS_ARANCELES_INSTITUCIONAL,DEPENDE,DEPENDE,Requiere fuente monetaria explicita; no usar cero ni inferencias.
4,I162S2C103J4V1,,VALOR_CERTIFICADO_DIPLOMA,REVISAR_VALOR_CERTIFICADO_DIPLOMA_SIN_FUENTE,FORMULARIO_CNED_DESCONOCIDO,REVISAR,MEDIA,DUDA_METODOLOGICA,VALIDAR_CON_FINANZAS_ARANCELES,FINANZAS_ARANCELES_INSTITUCIONAL,DEPENDE,DEPENDE,Requiere fuente monetaria explicita; no usar cero ni inferencias.
4,I162S2C103J4V1,,ARANCEL_ANUAL,REVISAR_ARANCEL_ANUAL_SIN_FUENTE,FORMULARIO_CNED_DESCONOCIDO,REVISAR,MEDIA,DUDA_METODOLOGICA,VALIDAR_CON_FINANZAS_ARANCELES,FINANZAS_ARANCELES_INSTITUCIONAL,DEPENDE,DEPENDE,Requiere fuente monetaria explicita; no usar cero ni inferencias.
4,I162S2C103J4V1,,VIGENCIA_CARRERA,REVISAR_VIGENCIA_CARRERA_SIN_FUENTE_DIRECTA,OFICIAL_PROBABLE,REVISAR,ALTA,CAMPO_PENDIENTE_REAL,VALIDAR_CON_REGISTRO_CURRICULAR,REGISTRO_CURRICULAR_OFERTA_OFICIAL,SI,NO,Campo estructural/oficial: no resolver sin fuente institucional.
4,I162S2C103J4V1,,CNED_ESTADO_AUDITORIA,REQUIERE_REVISION,AUXILIAR_TECNICA,REVISION,BAJA,MARCA_TECNICA_REMOVIBLE,EXCLUIR_DE_ARCHIVO_CARGA_SI_ES_AUXILIAR,TRAZABILIDAD_INTERNA_CNED,NO,SI,No debe ir en archivo de carga; conservar en trazabilidad.
4,I162S2C103J4V1,,CNED_ALERTAS,CONTIENE_MARCAS_TECNICAS_DE_REVISION,AUXILIAR_TECNICA,REVISION,BAJA,MARCA_TECNICA_REMOVIBLE,EXCLUIR_DE_ARCHIVO_CARGA_SI_ES_AUXILIAR,TRAZABILIDAD_INTERNA_CNED,NO,SI,No debe ir en archivo de carga; conservar en trazabilidad.
4,I162S2C103J4V1,,CNED_PUEDE_SUBIR_PRELIMINAR,REVISAR,AUXILIAR_TECNICA,REVISAR,BAJA,MARCA_TECNICA_REMOVIBLE,EXCLUIR_DE_ARCHIVO_CARGA_SI_ES_AUXILIAR,TRAZABILIDAD_INTERNA_CNED,NO,SI,No debe ir en archivo de carga; conservar en trazabilidad.
5,I162S2C104J4V1,,Área del Conocimiento,REVISAR_AREA_CODIGO_6,FORMULARIO_CNED_DESCONOCIDO,REVISAR,MEDIA,DUDA_METODOLOGICA,REQUIERE_DECISION_INSTITUCIONAL,AREA_ACADEMICA_O_DUENO_DEL_PROGRAMA,DEPENDE,DEPENDE,Campo de formulario o carga potencial: validar contra instructivo CNED antes de excluir o completar.
5,I162S2C104J4V1,,Sub Área,REVISAR_SUB_AREA_SIN_FUENTE_DIRECTA,FORMULARIO_CNED_DESCONOCIDO,REVISAR,MEDIA,DUDA_METODOLOGICA,REQUIERE_DECISION_INSTITUCIONAL,AREA_ACADEMICA_O_DUENO_DEL_PROGRAMA,DEPENDE,DEPENDE,Campo de formulario o carga potencial: validar contra instructivo CNED antes de excluir o completar.
5,I162S2C104J4V1,,Carrera Genérica,REVISAR_CARRERA_GENERICA_SIN_FUENTE_DIRECTA,FORMULARIO_CNED_DESCONOCIDO,REVISAR,MEDIA,DUDA_METODOLOGICA,REQUIERE_DECISION_INSTITUCIONAL,AREA_ACADEMICA_O_DUENO_DEL_PROGRAMA,DEPENDE,DEPENDE,Campo de formulario o carga potencial: validar contra instructivo CNED antes de excluir o completar.
5,I162S2C104J4V1,,Grado Académico que otorga el programa,REVISAR_GRADO_ACADEMICO_SIN_FUENTE_DIRECTA,FORMULARIO_CNED_DESCONOCIDO,REVISAR,MEDIA,DUDA_METODOLOGICA,NO_RESOLVER_AUTOMATICAMENTE,INSTRUCTIVO_CNED_Y_DECISION_INSTITUCIONAL,DEPENDE,DEPENDE,Campo de formulario o carga potencial: validar contra instructivo CNED antes de excluir o completar.
5,I162S2C104J4V1,,Dependencia,REVISAR_DEPENDENCIA_SIN_FUENTE_DIRECTA,FORMULARIO_CNED_DESCONOCIDO,REVISAR,MEDIA,DUDA_METODOLOGICA,REQUIERE_DECISION_INSTITUCIONAL,AREA_ACADEMICA_O_DUENO_DEL_PROGRAMA,DEPENDE,DEPENDE,Campo de formulario o carga potencial: validar contra instructivo CNED antes de excluir o completar.
5,I162S2C104J4V1,,Régimen,REVISAR_REGIMEN_CODIGO_1,OFICIAL_PROBABLE,REVISAR,ALTA,CAMPO_PENDIENTE_REAL,VALIDAR_CON_REGISTRO_CURRICULAR,REGISTRO_CURRICULAR_OFERTA_OFICIAL,SI,NO,Campo estructural/oficial: no resolver sin fuente institucional.
5,I162S2C104J4V1,,Ingreso Directo,REVISAR_INGRESO_DIRECTO_CODIGO_REQUISITO_INGRESO_2,FORMULARIO_CNED_DESCONOCIDO,REVISAR,MEDIA,DUDA_METODOLOGICA,VALIDAR_CON_AREA_ACADEMICA,AREA_ACADEMICA_O_DUENO_DEL_PROGRAMA,DEPENDE,DEPENDE,Campo de formulario o carga potencial: validar contra instructivo CNED antes de excluir o completar.
5,I162S2C104J4V1,,Otro Tipo de Ingreso,REVISAR_OTRO_TIPO_INGRESO_CODIGO_REQUISITO_INGRESO_2,FORMULARIO_CNED_DESCONOCIDO,REVISAR,MEDIA,DUDA_METODOLOGICA,VALIDAR_CON_AREA_ACADEMICA,AREA_ACADEMICA_O_DUENO_DEL_PROGRAMA,DEPENDE,DEPENDE,Campo de formulario o carga potencial: validar contra instructivo CNED antes de excluir o completar.
5,I162S2C104J4V1,,Ingreso otro,REVISAR_DESCRIPCION_OTRO_INGRESO_SIN_TEXTO_FUENTE,FORMULARIO_CNED_DESCONOCIDO,REVISAR,MEDIA,DUDA_METODOLOGICA,VALIDAR_CON_AREA_ACADEMICA,AREA_ACADEMICA_O_DUENO_DEL_PROGRAMA,DEPENDE,DEPENDE,Campo de formulario o carga potencial: validar contra instructivo CNED antes de excluir o completar.
5,I162S2C104J4V1,,Observaciones,Crear según matriz PROMEDIOSDEALUMNOS_7804.xlsx / hoja matriz; conciliado contra diccionario oferta 2026; no encontrado en listado existente INDICES por CODIGO_UNICO; campos sin fuente directa quedan con revisión específica.,FORMULARIO_CNED_DESCONOCIDO,REVISION,MEDIA,OBSERVACION_INSTITUCIONAL,MANTENER_SOLO_COMO_TRAZABILIDAD,INSTRUCTIVO_CNED_Y_DECISION_INSTITUCIONAL,DEPENDE,DEPENDE,Campo de formulario o carga potencial: validar contra instructivo CNED antes de excluir o completar.
5,I162S2C104J4V1,,FECHA_ADMISION_INICIAL,REVISAR_FECHA_ADMISION_INICIAL_SIN_FUENTE,FORMULARIO_CNED_DESCONOCIDO,REVISAR,MEDIA,DUDA_METODOLOGICA,NO_RESOLVER_AUTOMATICAMENTE,INSTRUCTIVO_CNED_Y_DECISION_INSTITUCIONAL,DEPENDE,DEPENDE,Campo de formulario o carga potencial: validar contra instructivo CNED antes de excluir o completar.
5,I162S2C104J4V1,,MALLA_CURRICULAR,REVISAR_MALLA_CURRICULAR_SIN_FUENTE,FORMULARIO_CNED_DESCONOCIDO,REVISAR,MEDIA,DUDA_METODOLOGICA,VALIDAR_CON_AREA_ACADEMICA,AREA_ACADEMICA_O_DUENO_DEL_PROGRAMA,DEPENDE,DEPENDE,Campo de formulario o carga potencial: validar contra instructivo CNED antes de excluir o completar.
5,I162S2C104J4V1,,PERFIL_EGRESO,REVISAR_PERFIL_EGRESO_SIN_FUENTE,FORMULARIO_CNED_DESCONOCIDO,REVISAR,MEDIA,DUDA_METODOLOGICA,VALIDAR_CON_AREA_ACADEMICA,AREA_ACADEMICA_O_DUENO_DEL_PROGRAMA,DEPENDE,DEPENDE,Campo de formulario o carga potencial: validar contra instructivo CNED antes de excluir o completar.
5,I162S2C104J4V1,,TEXTO_REQUISITO_INGRESO,REVISAR_TEXTO_REQUISITO_INGRESO_SIN_FUENTE,FORMULARIO_CNED_DESCONOCIDO,REVISAR,MEDIA,DUDA_METODOLOGICA,VALIDAR_CON_AREA_ACADEMICA,AREA_ACADEMICA_O_DUENO_DEL_PROGRAMA,DEPENDE,DEPENDE,Campo de formulario o carga potencial: validar contra instructivo CNED antes de excluir o completar.
5,I162S2C104J4V1,,LICENCIA_ENS_MEDIA,REVISAR_LICENCIA_ENS_MEDIA_SIN_FUENTE,FORMULARIO_CNED_DESCONOCIDO,REVISAR,MEDIA,DUDA_METODOLOGICA,VALIDAR_CON_AREA_ACADEMICA,AREA_ACADEMICA_O_DUENO_DEL_PROGRAMA,DEPENDE,DEPENDE,Campo de formulario o carga potencial: validar contra instructivo CNED antes de excluir o completar.
5,I162S2C104J4V1,,NOTAS_ENS_MEDIA,REVISAR_NOTAS_ENS_MEDIA_SIN_FUENTE,FORMULARIO_CNED_DESCONOCIDO,REVISAR,MEDIA,DUDA_METODOLOGICA,VALIDAR_CON_AREA_ACADEMICA,AREA_ACADEMICA_O_DUENO_DEL_PROGRAMA,DEPENDE,DEPENDE,Campo de formulario o carga potencial: validar contra instructivo CNED antes de excluir o completar.
5,I162S2C104J4V1,,PROMEDIO_MIN_ENS_MEDIA,REVISAR_PROMEDIO_MIN_ENS_MEDIA_SIN_FUENTE,FORMULARIO_CNED_DESCONOCIDO,REVISAR,MEDIA,DUDA_METODOLOGICA,NO_RESOLVER_AUTOMATICAMENTE,INSTRUCTIVO_CNED_Y_DECISION_INSTITUCIONAL,DEPENDE,DEPENDE,Campo de formulario o carga potencial: validar contra instructivo CNED antes de excluir o completar.
5,I162S2C104J4V1,,RECONOCIMIENTOS_APREN_PREVIOS,REVISAR_RECONOCIMIENTOS_APREN_PREVIOS_SIN_FUENTE,FORMULARIO_CNED_DESCONOCIDO,REVISAR,MEDIA,DUDA_METODOLOGICA,NO_RESOLVER_AUTOMATICAMENTE,INSTRUCTIVO_CNED_Y_DECISION_INSTITUCIONAL,DEPENDE,DEPENDE,Campo de formulario o carga potencial: validar contra instructivo CNED antes de excluir o completar.
5,I162S2C104J4V1,,EXPERIENCIA_LABORAL,REVISAR_EXPERIENCIA_LABORAL_SIN_FUENTE,FORMULARIO_CNED_DESCONOCIDO,REVISAR,MEDIA,DUDA_METODOLOGICA,VALIDAR_CON_AREA_ACADEMICA,AREA_ACADEMICA_O_DUENO_DEL_PROGRAMA,DEPENDE,DEPENDE,Campo de formulario o carga potencial: validar contra instructivo CNED antes de excluir o completar.
5,I162S2C104J4V1,,OTROS_REQUISITOS,REVISAR_OTROS_REQUISITOS_SIN_FUENTE,FORMULARIO_CNED_DESCONOCIDO,REVISAR,MEDIA,DUDA_METODOLOGICA,VALIDAR_CON_AREA_ACADEMICA,AREA_ACADEMICA_O_DUENO_DEL_PROGRAMA,DEPENDE,DEPENDE,Campo de formulario o carga potencial: validar contra instructivo CNED antes de excluir o completar.
5,I162S2C104J4V1,,MAIL_DIFUSION_CARRERA,REVISAR_MAIL_DIFUSION_CARRERA_SIN_FUENTE,FORMULARIO_CNED_DESCONOCIDO,REVISAR,MEDIA,DUDA_METODOLOGICA,NO_RESOLVER_AUTOMATICAMENTE,INSTRUCTIVO_CNED_Y_DECISION_INSTITUCIONAL,DEPENDE,DEPENDE,Campo de formulario o carga potencial: validar contra instructivo CNED antes de excluir o completar.
5,I162S2C104J4V1,,FORMATO_VALOR,REVISAR_FORMATO_VALOR_SIN_FUENTE,FORMULARIO_CNED_DESCONOCIDO,REVISAR,MEDIA,DUDA_METODOLOGICA,VALIDAR_CON_FINANZAS_ARANCELES,FINANZAS_ARANCELES_INSTITUCIONAL,DEPENDE,DEPENDE,Requiere fuente monetaria explicita; no usar cero ni inferencias.
5,I162S2C104J4V1,,VALOR_MATRICULA_ANUAL,REVISAR_VALOR_MATRICULA_ANUAL_SIN_FUENTE,FORMULARIO_CNED_DESCONOCIDO,REVISAR,MEDIA,DUDA_METODOLOGICA,VALIDAR_CON_FINANZAS_ARANCELES,FINANZAS_ARANCELES_INSTITUCIONAL,DEPENDE,DEPENDE,Requiere fuente monetaria explicita; no usar cero ni inferencias.
5,I162S2C104J4V1,,COSTO_TITULACION,REVISAR_COSTO_TITULACION_SIN_FUENTE,FORMULARIO_CNED_DESCONOCIDO,REVISAR,MEDIA,DUDA_METODOLOGICA,VALIDAR_CON_FINANZAS_ARANCELES,FINANZAS_ARANCELES_INSTITUCIONAL,DEPENDE,DEPENDE,Requiere fuente monetaria explicita; no usar cero ni inferencias.
5,I162S2C104J4V1,,VALOR_CERTIFICADO_DIPLOMA,REVISAR_VALOR_CERTIFICADO_DIPLOMA_SIN_FUENTE,FORMULARIO_CNED_DESCONOCIDO,REVISAR,MEDIA,DUDA_METODOLOGICA,VALIDAR_CON_FINANZAS_ARANCELES,FINANZAS_ARANCELES_INSTITUCIONAL,DEPENDE,DEPENDE,Requiere fuente monetaria explicita; no usar cero ni inferencias.
5,I162S2C104J4V1,,ARANCEL_ANUAL,REVISAR_ARANCEL_ANUAL_SIN_FUENTE,FORMULARIO_CNED_DESCONOCIDO,REVISAR,MEDIA,DUDA_METODOLOGICA,VALIDAR_CON_FINANZAS_ARANCELES,FINANZAS_ARANCELES_INSTITUCIONAL,DEPENDE,DEPENDE,Requiere fuente monetaria explicita; no usar cero ni inferencias.
5,I162S2C104J4V1,,VIGENCIA_CARRERA,REVISAR_VIGENCIA_CARRERA_SIN_FUENTE_DIRECTA,OFICIAL_PROBABLE,REVISAR,ALTA,CAMPO_PENDIENTE_REAL,VALIDAR_CON_REGISTRO_CURRICULAR,REGISTRO_CURRICULAR_OFERTA_OFICIAL,SI,NO,Campo estructural/oficial: no resolver sin fuente institucional.
5,I162S2C104J4V1,,CNED_ESTADO_AUDITORIA,REQUIERE_REVISION,AUXILIAR_TECNICA,REVISION,BAJA,MARCA_TECNICA_REMOVIBLE,EXCLUIR_DE_ARCHIVO_CARGA_SI_ES_AUXILIAR,TRAZABILIDAD_INTERNA_CNED,NO,SI,No debe ir en archivo de carga; conservar en trazabilidad.
5,I162S2C104J4V1,,CNED_ALERTAS,CONTIENE_MARCAS_TECNICAS_DE_REVISION,AUXILIAR_TECNICA,REVISION,BAJA,MARCA_TECNICA_REMOVIBLE,EXCLUIR_DE_ARCHIVO_CARGA_SI_ES_AUXILIAR,TRAZABILIDAD_INTERNA_CNED,NO,SI,No debe ir en archivo de carga; conservar en trazabilidad.
5,I162S2C104J4V1,,CNED_PUEDE_SUBIR_PRELIMINAR,REVISAR,AUXILIAR_TECNICA,REVISAR,BAJA,MARCA_TECNICA_REMOVIBLE,EXCLUIR_DE_ARCHIVO_CARGA_SI_ES_AUXILIAR,TRAZABILIDAD_INTERNA_CNED,NO,SI,No debe ir en archivo de carga; conservar en trazabilidad.
6,I162S2C105J4V1,,Área del Conocimiento,REVISAR_AREA_CODIGO_8,FORMULARIO_CNED_DESCONOCIDO,REVISAR,MEDIA,DUDA_METODOLOGICA,REQUIERE_DECISION_INSTITUCIONAL,AREA_ACADEMICA_O_DUENO_DEL_PROGRAMA,DEPENDE,DEPENDE,Campo de formulario o carga potencial: validar contra instructivo CNED antes de excluir o completar.
6,I162S2C105J4V1,,Sub Área,REVISAR_SUB_AREA_SIN_FUENTE_DIRECTA,FORMULARIO_CNED_DESCONOCIDO,REVISAR,MEDIA,DUDA_METODOLOGICA,REQUIERE_DECISION_INSTITUCIONAL,AREA_ACADEMICA_O_DUENO_DEL_PROGRAMA,DEPENDE,DEPENDE,Campo de formulario o carga potencial: validar contra instructivo CNED antes de excluir o completar.
6,I162S2C105J4V1,,Carrera Genérica,REVISAR_CARRERA_GENERICA_SIN_FUENTE_DIRECTA,FORMULARIO_CNED_DESCONOCIDO,REVISAR,MEDIA,DUDA_METODOLOGICA,REQUIERE_DECISION_INSTITUCIONAL,AREA_ACADEMICA_O_DUENO_DEL_PROGRAMA,DEPENDE,DEPENDE,Campo de formulario o carga potencial: validar contra instructivo CNED antes de excluir o completar.
6,I162S2C105J4V1,,Grado Académico que otorga el programa,REVISAR_GRADO_ACADEMICO_SIN_FUENTE_DIRECTA,FORMULARIO_CNED_DESCONOCIDO,REVISAR,MEDIA,DUDA_METODOLOGICA,NO_RESOLVER_AUTOMATICAMENTE,INSTRUCTIVO_CNED_Y_DECISION_INSTITUCIONAL,DEPENDE,DEPENDE,Campo de formulario o carga potencial: validar contra instructivo CNED antes de excluir o completar.
6,I162S2C105J4V1,,Dependencia,REVISAR_DEPENDENCIA_SIN_FUENTE_DIRECTA,FORMULARIO_CNED_DESCONOCIDO,REVISAR,MEDIA,DUDA_METODOLOGICA,REQUIERE_DECISION_INSTITUCIONAL,AREA_ACADEMICA_O_DUENO_DEL_PROGRAMA,DEPENDE,DEPENDE,Campo de formulario o carga potencial: validar contra instructivo CNED antes de excluir o completar.
6,I162S2C105J4V1,,Régimen,REVISAR_REGIMEN_CODIGO_1,OFICIAL_PROBABLE,REVISAR,ALTA,CAMPO_PENDIENTE_REAL,VALIDAR_CON_REGISTRO_CURRICULAR,REGISTRO_CURRICULAR_OFERTA_OFICIAL,SI,NO,Campo estructural/oficial: no resolver sin fuente institucional.
6,I162S2C105J4V1,,Ingreso Directo,REVISAR_INGRESO_DIRECTO_CODIGO_REQUISITO_INGRESO_2,FORMULARIO_CNED_DESCONOCIDO,REVISAR,MEDIA,DUDA_METODOLOGICA,VALIDAR_CON_AREA_ACADEMICA,AREA_ACADEMICA_O_DUENO_DEL_PROGRAMA,DEPENDE,DEPENDE,Campo de formulario o carga potencial: validar contra instructivo CNED antes de excluir o completar.
6,I162S2C105J4V1,,Otro Tipo de Ingreso,REVISAR_OTRO_TIPO_INGRESO_CODIGO_REQUISITO_INGRESO_2,FORMULARIO_CNED_DESCONOCIDO,REVISAR,MEDIA,DUDA_METODOLOGICA,VALIDAR_CON_AREA_ACADEMICA,AREA_ACADEMICA_O_DUENO_DEL_PROGRAMA,DEPENDE,DEPENDE,Campo de formulario o carga potencial: validar contra instructivo CNED antes de excluir o completar.
6,I162S2C105J4V1,,Ingreso otro,REVISAR_DESCRIPCION_OTRO_INGRESO_SIN_TEXTO_FUENTE,FORMULARIO_CNED_DESCONOCIDO,REVISAR,MEDIA,DUDA_METODOLOGICA,VALIDAR_CON_AREA_ACADEMICA,AREA_ACADEMICA_O_DUENO_DEL_PROGRAMA,DEPENDE,DEPENDE,Campo de formulario o carga potencial: validar contra instructivo CNED antes de excluir o completar.
6,I162S2C105J4V1,,Observaciones,Crear según matriz PROMEDIOSDEALUMNOS_7804.xlsx / hoja matriz; conciliado contra diccionario oferta 2026; no encontrado en listado existente INDICES por CODIGO_UNICO; campos sin fuente directa quedan con revisión específica.,FORMULARIO_CNED_DESCONOCIDO,REVISION,MEDIA,OBSERVACION_INSTITUCIONAL,MANTENER_SOLO_COMO_TRAZABILIDAD,INSTRUCTIVO_CNED_Y_DECISION_INSTITUCIONAL,DEPENDE,DEPENDE,Campo de formulario o carga potencial: validar contra instructivo CNED antes de excluir o completar.
6,I162S2C105J4V1,,FECHA_ADMISION_INICIAL,REVISAR_FECHA_ADMISION_INICIAL_SIN_FUENTE,FORMULARIO_CNED_DESCONOCIDO,REVISAR,MEDIA,DUDA_METODOLOGICA,NO_RESOLVER_AUTOMATICAMENTE,INSTRUCTIVO_CNED_Y_DECISION_INSTITUCIONAL,DEPENDE,DEPENDE,Campo de formulario o carga potencial: validar contra instructivo CNED antes de excluir o completar.
6,I162S2C105J4V1,,MALLA_CURRICULAR,REVISAR_MALLA_CURRICULAR_SIN_FUENTE,FORMULARIO_CNED_DESCONOCIDO,REVISAR,MEDIA,DUDA_METODOLOGICA,VALIDAR_CON_AREA_ACADEMICA,AREA_ACADEMICA_O_DUENO_DEL_PROGRAMA,DEPENDE,DEPENDE,Campo de formulario o carga potencial: validar contra instructivo CNED antes de excluir o completar.
